,part_idx,participant,mean_accuracy,time_taken,inters_real,int_range,int_length,scenario,accuracy,difficulty
0,0,56cb8858edf8da000b6df354,0.8750000000000001,25.500216666666667,8.5,54.44117647058823,4.7823529411764705,crime,0.8333333333333334,congruent
1,1,571de12713b1b70012be47f6,0.9166666666666667,33.74508333333333,10.25,77.26829268292683,1.9414634146341463,crime,0.8333333333333334,incongruent
2,2,572f526c3c27e7000e0b8aaa,0.5833333333333334,29.35826666666667,6.0,101.25,4.141666666666667,crime,1.0,congruent
3,3,5831960ab232860001b110dc,0.5416666666666667,24.723216666666666,1.0,46.75,2.1,crime,0.33333333333333337,incongruent
4,4,594abd98215cbd000146debc,0.25,33.45865,0.0,0.0,0.0,crime,0.16666666666666663,incongruent
5,5,5acc65f668b65b00018db322,0.8750000000000001,27.90805,6.75,91.88888888888889,1.0296296296296297,crime,0.8333333333333334,incongruent
6,6,5b339152afe1d00001c6c509,0.9166666666666667,20.703483333333335,6.5,112.26923076923077,3.9230769230769225,crime,0.8333333333333334,incongruent
7,7,5b84a7ea4f38790001778d53,0.8333333333333334,15.843033333333333,10.5,89.52380952380952,2.6619047619047613,crime,0.8333333333333334,incongruent
8,8,5c018eb6067bbf00019ba43d,0.7500000000000001,21.198883333333335,5.5,159.04545454545453,6.999999999999999,crime,0.6666666666666667,congruent
9,9,5c06fc4918ac7e00016bf76d,0.9166666666666667,26.42275,9.0,122.69444444444444,4.9222222222222225,crime,0.8333333333333334,incongruent
10,10,5c17c149f596b100011ca8b8,0.7500000000000001,50.57736666666666,5.75,112.1304347826087,6.895652173913042,crime,0.8333333333333334,congruent
11,11,5c6400cbcb937d00012d8866,0.5,54.018249999999995,9.5,87.89473684210526,0.6421052631578948,crime,0.33333333333333337,congruent
12,12,5c7dd22debc24800018e7ca0,0.625,33.86761666666667,9.25,107.67567567567568,2.978378378378379,crime,0.8333333333333334,congruent
13,13,5c8bafb53b6f3d00013d7c30,0.45833333333333337,48.19173333333333,4.0,56.0625,3.0375,crime,0.33333333333333337,congruent
14,14,5cf9179b8c98dc0001d5a431,0.7500000000000001,29.897516666666668,5.5,92.77272727272727,5.372727272727272,crime,0.6666666666666667,incongruent
15,15,5cfddbd3ee0b1500019fa84c,0.9166666666666667,22.567233333333334,7.0,146.67857142857142,3.092857142857143,crime,1.0,congruent
16,16,5d1a69d8f97a18001977e0d7,0.7916666666666667,28.241366666666668,15.75,50.84126984126984,0.8412698412698414,crime,1.0,incongruent
17,17,5d1c9f75328d1c001af3af0f,0.8333333333333334,51.68435,7.75,88.7741935483871,4.64516129032258,crime,0.8333333333333334,congruent
18,18,5d470786da637a00014ba26f,0.5416666666666667,31.720066666666664,7.75,94.29032258064517,4.129032258064516,crime,0.6666666666666667,congruent
19,19,5d67b6d92b7448000173d95a,0.6666666666666667,16.82463333333333,8.25,88.72727272727273,2.3212121212121213,crime,1.0,congruent
20,20,5d70ec2138ac7e00012f817b,0.7500000000000001,16.294933333333333,8.75,75.62857142857143,3.005714285714286,crime,0.6666666666666667,incongruent
21,21,5dafea4de40355001651fa2f,0.41666666666666674,39.68703333333334,25.75,16.679611650485437,0.8932038834951453,crime,0.33333333333333337,incongruent
22,22,5dde680c40460edc4a5dc1a2,0.8333333333333334,14.936166666666667,8.5,68.79411764705883,3.0705882352941174,crime,0.8333333333333334,congruent
23,23,5de2b59d8fde1c2eb47f92d8,0.9583333333333334,19.434833333333334,14.0,62.607142857142854,2.7285714285714286,crime,1.0,congruent
24,24,5e1b65eeb287dc38d94b694e,0.7916666666666667,15.9032,6.25,107.24,5.72,crime,1.0,incongruent
25,25,5e31e6491faa251bf58151ce,0.7916666666666667,52.331783333333334,4.75,180.10526315789474,8.073684210526318,crime,0.8333333333333334,congruent
26,26,5e3b5fa9255e7a37bc841135,0.75,28.826999999999998,5.75,114.1304347826087,5.565217391304348,crime,1.0,congruent
27,27,5e7d3b58d638273c7f823c7b,0.8750000000000001,14.586266666666667,7.25,86.48275862068965,3.855172413793103,crime,0.8333333333333334,incongruent
28,28,5e822d17f956a29530ccc2f8,0.8750000000000001,39.4998,6.75,102.74074074074075,4.34074074074074,crime,0.8333333333333334,incongruent
29,29,5e9fdd5effe6a51855448d1b,0.625,41.22561666666666,9.75,94.84615384615384,3.41025641025641,crime,1.0,congruent
30,30,5ec3b9e83f187802a6aa041e,0.8333333333333334,18.217100000000002,7.0,151.21428571428572,4.378571428571429,crime,1.0,congruent
31,31,5eea0a01da0cfc0a744df4d9,0.7083333333333334,30.40095,8.5,88.88235294117646,2.5470588235294116,crime,1.0,congruent
32,32,5ef601b056fe3607b3410b33,0.8750000000000001,26.20695,8.25,146.72727272727272,4.406060606060606,crime,0.6666666666666667,congruent
33,33,5eff4206a352be49f1aef4cc,0.9166666666666667,27.437683333333332,8.0,151.5625,4.56875,crime,0.8333333333333334,congruent
34,34,5f0559d1bc410b85707c58a3,0.9166666666666667,19.67735,10.0,99.575,3.6199999999999997,crime,1.0,congruent
35,35,5f120176fbc66510873bcbf8,0.75,20.531683333333334,9.0,132.08333333333334,3.3,crime,0.6666666666666667,congruent
36,36,5f1b2fe23bcef80c38d2a362,0.5833333333333334,39.36945,7.5,111.9,3.4199999999999995,crime,0.6666666666666667,incongruent
37,37,5f2448855226b0000a8129e1,0.75,19.037266666666667,4.75,33.526315789473685,5.126315789473684,crime,0.8333333333333334,congruent
38,38,5f2c226f8cea75078acb6377,0.8333333333333335,36.837133333333334,20.5,69.3170731707317,0.6902439024390243,crime,0.8333333333333334,incongruent
39,39,5f343de4d0c07630b7f90b92,0.7916666666666667,24.431516666666667,8.0,89.46875,4.112500000000001,crime,1.0,congruent
40,40,5f3aee04e30eac7cb73b416e,0.6250000000000001,,7.5,42.1,0.7733333333333333,crime,0.6666666666666667,incongruent
41,41,5f3e8506cb479c0a96cf4aac,0.7500000000000001,19.266183333333334,6.0,82.375,3.5749999999999997,crime,0.5,incongruent
42,42,5f466020c3a053038da47399,0.8333333333333334,17.278916666666664,9.75,103.58974358974359,3.1128205128205133,crime,0.8333333333333334,incongruent
43,43,5f4e97aae4fe380a7bad99c7,0.8750000000000001,17.230216666666667,10.5,85.45238095238095,3.1380952380952376,crime,0.8333333333333334,incongruent
44,44,5f600669b846780f0fe45709,0.7916666666666667,43.91523333333334,10.0,78.5,3.66,crime,1.0,incongruent
45,45,5f6b8c1f5622370b0c94d597,0.625,24.248949999999997,6.25,115.8,6.367999999999999,crime,0.16666666666666663,congruent
46,46,5f75ce20817166287293b825,0.8750000000000001,21.001216666666668,9.0,93.41666666666667,0.6500000000000001,crime,0.8333333333333334,incongruent
47,47,5f761e5106b786071f45b4aa,0.41666666666666663,50.63503333333333,2.5,34.6,0.42000000000000004,crime,0.6666666666666667,congruent
48,48,5f8836a5fb70462a169fc0ac,0.8333333333333334,24.945133333333334,13.0,66.6923076923077,1.3730769230769229,crime,0.6666666666666667,incongruent
49,49,5f97e6601f6d0e016087fc91,0.5833333333333334,16.778566666666666,12.25,84.75510204081633,2.979591836734694,crime,1.0,congruent
50,50,5f9aba6600cdf11f1c9b915c,0.6666666666666667,51.048750000000005,1.75,81.28571428571429,3.1714285714285713,crime,0.33333333333333337,incongruent
51,51,5fa107215a15fe19519b484d,0.7500000000000001,16.268116666666668,9.25,67.05405405405405,2.816216216216216,crime,0.5,congruent
52,52,5fad2378719b9d3a961834c9,0.8333333333333335,21.339083333333335,6.75,71.18518518518519,5.303703703703706,crime,0.8333333333333334,congruent
53,53,5fb26f723d8b23832ff835c6,0.6666666666666667,24.400399999999998,9.0,109.30555555555556,1.8499999999999999,crime,0.6666666666666667,incongruent
54,54,5fbbf3f438be4c025df6cdd4,0.8333333333333334,27.5656,5.25,124.42857142857143,6.4190476190476184,crime,0.8333333333333334,incongruent
55,55,5fbd9bcc54453f1b0b28d89a,0.625,29.536233333333332,3.0,61.333333333333336,0.6000000000000001,crime,1.0,congruent
56,56,5fbfa7490dcefd0251d79dff,0.7916666666666667,20.508666666666667,6.5,80.84615384615384,3.876923076923077,crime,0.6666666666666667,congruent
57,57,5fbfe145e52a44000a9c2966,0.33333333333333337,55.109516666666664,10.5,43.38095238095238,0.9523809523809523,crime,1.0,congruent
58,58,5fd0c81fc79aef1882cbee94,0.8750000000000001,23.303333333333335,17.5,54.628571428571426,1.5685714285714287,crime,0.8333333333333334,congruent
59,59,5fd8d7e42ce9082dd7998e6d,0.6666666666666667,20.657899999999998,15.75,73.58730158730158,1.2253968253968253,crime,0.5,incongruent
60,60,5ff4a242cbe069bc27d9278b,0.8333333333333334,20.38791666666667,10.25,104.78048780487805,2.2878048780487807,crime,1.0,congruent
61,61,6004c0c7e2b1453733edd35e,0.75,18.43338333333333,13.5,55.7962962962963,0.6481481481481481,crime,0.8333333333333334,incongruent
62,62,6011a4b308baec1050c17853,0.5416666666666667,23.618283333333334,9.25,75.51351351351352,2.859459459459459,crime,0.6666666666666667,congruent
63,63,60199372bd48490e12a0d92e,0.7083333333333334,26.241183333333332,10.25,104.73170731707317,3.7414634146341457,crime,0.6666666666666667,incongruent
64,64,6021d74808e9e926a4ff44c6,0.6666666666666667,21.464433333333332,11.75,95.12765957446808,2.6425531914893616,crime,0.8333333333333334,congruent
65,65,60259da406ab01158d9b9f83,0.7500000000000001,18.035500000000003,10.0,50.0,2.2350000000000003,crime,0.8333333333333334,incongruent
66,66,602cf366166df76360257563,0.8750000000000001,27.599733333333333,8.5,150.41176470588235,3.835294117647058,crime,0.8333333333333334,incongruent
67,67,602d29200724e36ae7a9def2,0.9166666666666667,74.69463333333333,5.0,106.15,5.6,crime,1.0,congruent
68,68,603440fb5478fc266d855faf,0.9166666666666667,20.055366666666664,5.0,113.0,5.93,crime,1.0,incongruent
69,69,603a95f65fc5996c59b3ab1d,0.9166666666666667,29.088199999999997,14.75,65.01694915254237,0.6440677966101693,crime,1.0,congruent
70,70,604b169fe4b7991ec08da3a6,0.8333333333333334,22.130883333333333,5.5,123.0,6.345454545454545,crime,0.6666666666666667,incongruent
71,71,604fa685e33606f9a0ee8189,0.5833333333333333,26.465033333333334,7.0,103.17857142857143,5.3428571428571425,crime,0.16666666666666663,incongruent
72,72,605641bb59792eaba4b3abe5,0.7916666666666667,21.027966666666668,10.5,88.76190476190476,2.6999999999999997,crime,0.6666666666666667,congruent
73,73,60589194fbc0330c06ddc15c,0.7916666666666667,38.514649999999996,8.25,52.54545454545455,2.018181818181818,crime,0.6666666666666667,incongruent
74,74,606340ca7faac7025f31dd57,0.8333333333333334,29.9277,7.0,133.28571428571428,4.628571428571427,crime,1.0,congruent
75,75,606451b5aab2ec4afaae10f4,0.625,37.61605,6.0,90.625,2.7166666666666663,crime,0.6666666666666667,congruent
76,76,606c6e255a5575b822e0e925,0.45833333333333337,41.096199999999996,1.0,60.0,0.8500000000000001,crime,0.5,congruent
77,77,6086bce92a8e1c219a9120c5,0.9166666666666667,45.79248333333333,6.0,114.91666666666667,3.6666666666666665,crime,1.0,incongruent
78,78,6089cd0a1c1541c29bb34c73,0.7916666666666667,27.927266666666664,9.25,94.21621621621621,2.2270270270270274,crime,0.8333333333333334,congruent
79,79,608c9c26b741d7214882fee6,0.8750000000000001,64.11725,7.0,60.142857142857146,5.578571428571428,crime,0.8333333333333334,incongruent
80,80,60979b540a2cf2468fde514b,0.7916666666666667,28.17168333333333,9.75,146.30769230769232,3.8051282051282054,crime,0.6666666666666667,incongruent
81,81,6099132b6d152b812fdc911c,0.8750000000000001,16.882366666666666,9.5,114.0,3.78421052631579,crime,1.0,incongruent
82,82,60a37b4e514b606e0a822a0c,0.375,29.720399999999998,5.0,129.45,4.339999999999999,crime,0.0,congruent
83,83,60a6ba026f8bd75b67b23c97,0.7916666666666667,32.26113333333333,6.0,75.75,5.625,crime,1.0,incongruent
84,84,60a7d7b70d3cf8f48a8a490d,0.8750000000000001,21.179883333333333,7.75,101.3225806451613,4.509677419354839,crime,0.8333333333333334,incongruent
85,85,60aa4b9356c591511cc09f5f,0.2916666666666667,31.743716666666668,6.25,71.52,3.0640000000000005,crime,0.33333333333333337,congruent
86,86,60b56ada17663c9fdcb74bdd,0.875,33.025816666666664,5.5,158.86363636363637,7.09090909090909,crime,1.0,congruent
87,87,60c048ca962103e0da201a34,0.5833333333333334,33.21646666666667,6.0,125.875,6.5,crime,0.6666666666666667,congruent
88,88,60c0ed7d2fbe3e53bca9866a,0.75,23.995083333333334,8.75,102.14285714285714,3.257142857142857,crime,0.8333333333333334,incongruent
89,89,60ccdd2c461e041ac1dc2b41,0.8333333333333334,20.531183333333335,5.25,141.8095238095238,4.419047619047619,crime,1.0,incongruent
90,90,60d2f9397932f9695f49f5f4,0.625,59.8431,8.25,43.333333333333336,1.4606060606060605,crime,1.0,incongruent
91,91,60d3acd071e98de7a42743ac,0.5416666666666667,38.16703333333333,11.75,63.723404255319146,1.8170212765957447,crime,0.8333333333333334,incongruent
92,92,60d6e2dd110d9cbe0c20bbc7,0.7916666666666667,22.2595,5.25,109.28571428571429,1.828571428571428,crime,0.6666666666666667,congruent
93,93,60db521470b51a50415d3439,0.7500000000000001,39.56558333333333,8.5,50.11764705882353,3.911764705882353,crime,0.8333333333333334,congruent
94,94,60ddfb3db6a71ad9ba75e387,0.8333333333333334,32.23245,6.75,86.03703703703704,4.503703703703704,crime,0.8333333333333334,congruent
95,95,60e70d678909d1d5e5bd8943,0.9166666666666667,26.52335,11.0,103.68181818181819,2.6181818181818177,crime,1.0,incongruent
96,96,60eddc1f62cdf337ab19f604,0.5,46.48631666666667,1.5,88.33333333333333,6.1000000000000005,crime,0.8333333333333334,congruent
97,97,6106ac34408681f3b0d07396,0.5833333333333334,28.4449,10.25,58.853658536585364,1.590243902439024,crime,0.8333333333333334,incongruent
98,98,610abbbb784eea92360657e0,0.9166666666666667,41.15213333333334,8.25,158.15151515151516,3.890909090909091,crime,1.0,congruent
99,99,611231e33c2e4198943389a9,0.7916666666666667,19.53945,6.25,52.0,0.8320000000000002,crime,0.8333333333333334,congruent
100,100,61169988cf61a1a4c41fdf9c,0.7916666666666667,19.185916666666667,8.25,76.42424242424242,4.2,crime,0.8333333333333334,congruent
101,101,611ab1da8239817bc8d5f1e1,0.7500000000000001,17.44783333333333,9.0,118.5,4.344444444444445,crime,0.6666666666666667,congruent
102,102,611e58f3b7cfe10fe9eef3df,0.45833333333333337,35.286849999999994,4.25,91.94117647058823,0.5764705882352942,crime,0.33333333333333337,congruent
103,103,61254c5a6facc8ed023a64de,0.7083333333333334,53.48765,10.25,62.51219512195122,3.4000000000000004,crime,0.6666666666666667,congruent
104,104,61267b828ead584bcf092e35,0.7916666666666667,51.60786666666667,5.75,169.08695652173913,5.7565217391304335,crime,0.5,incongruent
105,105,61322612510b85268a0c4b63,0.7083333333333334,29.56055,6.5,91.34615384615384,4.953846153846153,crime,0.6666666666666667,incongruent
106,106,613a469755c08ab3b9d682ad,0.8333333333333334,38.524033333333335,5.75,67.65217391304348,6.0260869565217385,crime,1.0,congruent
107,107,613aa0162f4662712a517461,0.41666666666666674,68.33015,10.25,61.24390243902439,3.1073170731707314,crime,0.5,incongruent
108,108,613af39692992acbacdbbbbc,0.41666666666666663,42.323600000000006,0.0,0.0,0.0,crime,0.6666666666666667,incongruent
109,109,613e18e92e4ed15176362aa2,0.7916666666666667,22.690383333333333,5.5,145.4090909090909,5.736363636363636,crime,0.6666666666666667,incongruent
110,110,613f0f91c83af0d188a54669,0.625,56.68326666666667,5.75,188.17391304347825,5.304347826086956,crime,0.8333333333333334,incongruent
111,111,614edf1b57efb3bbc5edd55c,0.5,31.57295,0.0,0.0,0.0,crime,0.8333333333333334,incongruent
112,112,6151d444ac15808872e32dc8,0.5000000000000001,79.15248333333334,8.5,63.05882352941177,3.729411764705883,crime,0.6666666666666667,incongruent
113,113,615230e2db85b00b50240ab8,0.9166666666666667,37.76798333333333,9.75,85.48717948717949,3.3641025641025637,crime,1.0,congruent
114,114,615373f88839471e0ab77399,0.8750000000000001,28.188266666666667,7.5,94.06666666666666,3.42,crime,1.0,congruent
115,115,615ec387ec57223c894f6fc2,0.7916666666666667,59.84066666666667,7.75,83.35483870967742,4.012903225806451,crime,0.8333333333333334,congruent
116,116,616c3f3a378cb38f3f7ecac3,0.8333333333333334,29.223333333333336,6.0,116.66666666666667,4.45,crime,0.6666666666666667,incongruent
117,117,61717173748006894b2b54ff,0.7916666666666667,25.205516666666664,10.75,85.44186046511628,3.809302325581395,crime,1.0,incongruent
